x,y,z
3.434662279399206396e+06,1.235099770395052992e+07,1.555199176854591444e+07
6.016785671853193780e+05,1.141439255758382566e+07,1.660051991228062846e+07
-2.246258143923854455e+06,1.019669390101529844e+07,1.724035746761872247e+07
-5.039034597100576386e+06,8.727863943275509402e+06,1.745572788655104116e+07
-7.707889094091056846e+06,7.044049416779300198e+06,1.724130189020482451e+07
-1.018710393215375207e+07,5.186692872541509569e+06,1.660233010504975542e+07
-1.241562334118471108e+07,3.201513508329126984e+06,1.555451547977867350e+07
-1.433855714202609472e+07,1.137382526520905551e+06,1.412362852839074656e+07
-1.590853312656773999e+07,-9.548793848179396009e+05,1.234487474732703343e+07
-1.708686484151117131e+07,-3.023752926470455714e+06,1.026202963407415524e+07
-1.784450595401329547e+07,-5.018288685111613013e+06,7.926362446490981616e+06
-1.816276758331507817e+07,-6.889362054188933223e+06,5.395375048899953254e+06
-1.803378077618566528e+07,-8.590883674679618329e+06,2.731386766436809208e+06
-1.746069254873281345e+07,-1.008093554324829951e+07,6.840456430906739621e-08
-1.645759046479948796e+07,-1.132280472284253314e+07,-2.731515656666656025e+06
-1.504915741325374693e+07,-1.228588907523587719e+07,-5.395880987425161526e+06
-1.327006491993001662e+07,-1.294645256077800691e+07,-7.927465510638900101e+06
-1.116411981750969961e+07,-1.328821134391911514e+07,-1.026390564302198589e+07
-8.783185234978584573e+06,-1.330273611601751857e+07,-1.234764263439042680e+07
-6.185902498356582597e+06,-1.298966059592731297e+07,-1.412734218498053774e+07
-3.436245510503883939e+06,-1.235669098094425164e+07,-1.555916056567978673e+07
-6.019433680649778107e+05,-1.141941607239461876e+07,-1.660782586020808853e+07
2.247189732186786365e+06,-1.020092276508429460e+07,-1.724750754282374308e+07
5.040975934801301919e+06,-8.731226438808105886e+06,-1.746245287761608884e+07
7.710603885696728714e+06,-7.046530397757307626e+06,-1.724737444016832486e+07
1.019032479139809310e+07,-5.188332750547350384e+06,-1.660757926798620261e+07
1.241907244672589190e+07,-3.202402900482811499e+06,-1.555883658102831058e+07
1.434196724053724483e+07,-1.137653026992052561e+06,-1.412698751103752851e+07
1.591166708607606962e+07,9.550674947654209100e+05,-1.234730667095445842e+07
1.708953207406779006e+07,3.024224929516143631e+06,-1.026363152065745369e+07
1.784657430884201825e+07,5.018870354430780746e+06,-7.927281190337723121e+06
1.816416973553580046e+07,6.889893907843148336e+06,-5.395791567861979827e+06
1.803451466199267656e+07,8.591233281214332208e+06,-2.731497920387331396e+06
1.746081597133399174e+07,1.008100680132002197e+07,-2.566432203054818315e-07
1.645721055608453415e+07,1.132254334605070204e+07,2.731452602077423595e+06
1.504841612313194759e+07,1.228528389795235172e+07,5.395615197576687671e+06
1.326912206577536836e+07,1.294553269967313856e+07,7.926902254631372169e+06
1.116313542224704660e+07,1.328703965707661584e+07,1.026300062406305410e+07
8.782302895595651120e+06,1.330139975253842771e+07,1.234640221749217249e+07
6.185235361262332648e+06,1.298825968726055138e+07,1.412581857965182513e+07
3.435866111108364072e+06,1.235532666600491479e+07,1.555744266278547980e+07
6.018781624551219866e+05,1.141817906235201098e+07,1.660602681485877745e+07
-2.246960799840482417e+06,1.019988354656730779e+07,1.724575045382061601e+07
-5.040514962322209962e+06,8.730428011052859947e+06,1.746085602210588008e+07
-7.710006197861061431e+06,7.045984185610578395e+06,1.724603750909905136e+07
-1.018970672346560657e+07,5.188018065573249944e+06,1.660657197799417935e+07
-1.241855704815604538e+07,3.202269998940798454e+06,1.555819088046072796e+07
-1.434166950949574634e+07,1.137629409965690691e+06,1.412669424285255745e+07
-1.591168043165617809e+07,-9.550682958084071288e+05,1.234731702700154670e+07
-1.708991755815919861e+07,-3.024293146164657082e+06,1.026386303470059671e+07
-1.784735386933102086e+07,-5.019089584909616038e+06,7.927627463806730695e+06
-1.816532408702131361e+07,-6.890331767617704347e+06,5.396134475911499932e+06
-1.803598597741190344e+07,-8.591934182471100241e+06,2.731720765031963121e+06
-1.746251484955646098e+07,-1.008198764911929332e+07,-5.138984474872198435e-08
-1.645902625826528482e+07,-1.132379254721870087e+07,-2.731753959615183994e+06
-1.505022868620568328e+07,-1.228676364517337084e+07,-5.396265092740633525e+06
-1.327081472242698446e+07,-1.294718407810794748e+07,-7.927913438623614609e+06
-1.116460579328747652e+07,-1.328878978171378747e+07,-1.026435243234460801e+07
-8.783471659042375162e+06,-1.330316992489654571e+07,-1.234804529719329439e+07
-6.186051502176788636e+06,-1.298997348625420406e+07,-1.412768247937717475e+07
-3.436308353262237273e+06,-1.235691696262815222e+07,-1.555944511478045769e+07
-6.019527024322279030e+05,-1.141959315387846529e+07,-1.660808339863468520e+07
2.247225671066922136e+06,-1.020108590651363693e+07,-1.724778337895093486e+07
5.041076425024155527e+06,-8.731400492979619652e+06,-1.746280098595918342e+07
7.710815551544342190e+06,-7.046723833945976570e+06,-1.724784790245247632e+07
1.019071795494863950e+07,-5.188532927025227807e+06,-1.660822002232555859e+07
1.241973415646361932e+07,-3.202573530068254098e+06,-1.555966558284916729e+07
1.434299151610551961e+07,-1.137734275971343508e+06,-1.412799643316906691e+07
1.591314325687092356e+07,9.551560991044036346e+05,-1.234845216585464962e+07
1.709153234326524287e+07,3.024578904332298320e+06,-1.026483284237262420e+07
1.784914181101924181e+07,5.019592395554224029e+06,-7.928421650762304664e+06
1.816730835677606985e+07,6.891084425641425885e+06,-5.396723916891258210e+06
1.803818175411211699e+07,8.592980200632503256e+06,-2.732053336193279363e+06
1.746491883193267137e+07,1.008337558899119869e+07,-1.368854844473255970e-07
1.646160719290868007e+07,1.132556822750615701e+07,2.732182325079682283e+06
1.505292041550695524e+07,1.228896112950497866e+07,5.397230213283036835e+06
1.327351302227473445e+07,1.294981657547611929e+07,7.929525388460698538e+06
1.116716985642197356e+07,1.329184168489854410e+07,1.026670974331056140e+07
8.785730536633701995e+06,1.330659114985171892e+07,1.235122088924810290e+07
6.187815209461807273e+06,1.299367706209107116e+07,1.413171042781924643e+07
3.437382750935695134e+06,1.236078048169242963e+07,1.556430993769788928e+07
6.021567574232594343e+05,1.142346426362701878e+07,1.661371334645166807e+07
-2.248041999919110909e+06,1.020479156049079448e+07,1.725404882144051045e+07
-5.043015593916742131e+06,8.734759232025323436e+06,1.746951846405094862e+07
-7.713918994669307955e+06,7.049559993946430273e+06,1.725478980303857476e+07
-1.019495739938207343e+07,5.190691410572175868e+06,1.661512921422326937e+07
-1.242500883291844279e+07,3.203933667006572243e+06,1.556627379206326231e+07
-1.434913182324090227e+07,1.138221345763391815e+06,1.413404469982342236e+07
-1.591992078152476810e+07,-9.555629071062454022e+05,1.235371146237723902e+07
-1.709867548718446121e+07,-3.025842980716928840e+06,1.026912287189260684e+07
-1.785635569733020663e+07,-5.021621107593200170e+06,7.931625991509592161e+06
-1.817429724789076671e+07,-6.893735398353781551e+06,5.398800015072332695e+06
-1.804467195194204152e+07,-8.596071983507785946e+06,2.733036338076661807e+06
-1.747067997463304549e+07,-1.008670178628030606e+07,-1.712714386050207048e-07
-1.646647001135713421e+07,-1.132891384142308310e+07,-2.732989421644715592e+06
-1.505678934588292241e+07,-1.229211966178232990e+07,-5.398617419708007947e+06
-1.327637255074493587e+07,-1.295260636964116991e+07,-7.931233655410235748e+06
-1.116908404638482444e+07,-1.329412006968821771e+07,-1.026846958335957862e+07
-8.786835802690234035e+06,-1.330826515105992369e+07,-1.235277470257716067e+07
-6.188306999091980048e+06,-1.299470976190859452e+07,-1.413283357523219287e+07
-3.437497325663391035e+06,-1.236119249081798270e+07,-1.556482872676140256e+07
-6.021496905111202504e+05,-1.142333019785120524e+07,-1.661351836791323870e+07
2.247918698829765897e+06,-1.020423184589747339e+07,-1.725310246767484397e+07
5.042535667000260204e+06,-8.733927974222492427e+06,-1.746785594844506681e+07
7.712901383502958342e+06,-7.048630024242256768e+06,-1.725251357136108354e+07
1.019328111831189878e+07,-5.189837943764065392e+06,-1.661239731202044897e+07
1.242262192488311976e+07,-3.203318174888275098e+06,-1.556328343089073338e+07
1.434605372926775180e+07,-1.137977181007556152e+06,-1.413101274511368386e+07
1.591623815115332603e+07,9.553418642356421333e+05,-1.235085377522837557e+07
1.709453207911284268e+07,3.025109748353909235e+06,-1.026663442378887162e+07
1.785193751907184348e+07,5.020378613458995707e+06,-7.929663478100263514e+06
1.816981442887869105e+07,6.892035009739970788e+06,-5.397468362848027609e+06
1.804033902307556570e+07,8.594007874582048506e+06,-2.732380074994593393e+06
1.746669624673395231e+07,1.008440177990525961e+07,-1.706918073314585693e-08
1.646300162827400491e+07,1.132652759755304642e+07,2.732413763699701987e+06
1.505395436712435447e+07,1.228980523090767302e+07,5.397600937020128593e+06
1.327423012677554414e+07,1.295051619220344722e+07,7.929953782836819999e+06
1.116762841681886092e+07,1.329238749124680646e+07,1.026713132788008451e+07
8.785995497090691701e+06,1.330699245062607527e+07,1.235159337792288885e+07
6.187949267648584209e+06,1.299395856836345047e+07,1.413201658943189494e+07
3.437437483338007703e+06,1.236097729864731804e+07,1.556455776347941346e+07
6.021647291120290756e+05,1.142361549385720864e+07,1.661393328811181523e+07
-2.248073185893188231e+06,1.020493312651557289e+07,1.725428817832347378e+07
-5.043106488809994422e+06,8.734916666598597541e+06,1.746983333319748938e+07
-7.714118167122641578e+06,7.049742012731472962e+06,1.725523531962046400e+07
-1.019533773376554810e+07,5.190885055169080384e+06,1.661574906035664491e+07
-1.242566041356155649e+07,3.204101684687018860e+06,1.556709010397348553e+07
-1.435015194738608785e+07,1.138302265437652357e+06,1.413504953275984712e+07
-1.592140199453781359e+07,-9.556518140941780293e+05,1.235486086999270692e+07
-1.710069279915734380e+07,-3.026199971483786590e+06,1.027033442915819399e+07
-1.785895428612993658e+07,-5.022351890994516201e+06,7.932780260321732610e+06
-1.817748196008852124e+07,-6.894943399021899328e+06,5.399746055737628601e+06
-1.804839977630293742e+07,-8.597847834386596456e+06,2.733600952355823945e+06
-1.747485639762138203e+07,-1.008911304521695152e+07,-2.911985989278541941e-07
-1.647094979986510985e+07,-1.133199593114815466e+07,-2.733732945580339525e+06
-1.506138188085512444e+07,-1.229586893316641264e+07,-5.400264074830431491e+06
-1.328085140329098143e+07,-1.295697599800091051e+07,-7.933909297865166329e+06
-1.117320009211527929e+07,-1.329901923652474396e+07,-1.027225373344865255e+07
-8.790332849540529773e+06,-1.331356166823182628e+07,-1.235769094692478329e+07
-6.190938687007847242e+06,-1.300023599398742802e+07,-1.413884381476046704e+07
-3.439043956384998746e+06,-1.236675415334347263e+07,-1.557183179905445315e+07
-6.024336610367101384e+05,-1.142871737836924195e+07,-1.662135321300121024e+07
2.249020070255081635e+06,-1.020923142590123788e+07,-1.726155565331381559e+07
5.045080945255709812e+06,-8.738336525480054319e+06,-1.747667305096032843e+07
7.716880231680558994e+06,-7.052266195292638615e+06,-1.726141361153626069e+07
1.019861437245529704e+07,-5.192553332890933380e+06,-1.662108912928377278e+07
1.242916650913125649e+07,-3.205005772385366261e+06,-1.557148260335246101e+07
1.435361187008670904e+07,-1.138576718130501220e+06,-1.413845759275299124e+07
1.592456992011946812e+07,9.558419627901175991e+05,-1.235731915097980201e+07
1.710337002565483376e+07,3.026673743093370926e+06,-1.027194231790273078e+07
1.786100206071754172e+07,5.022927772673319094e+06,-7.933689862617614679e+06
1.817882873789618537e+07,6.895454248476929031e+06,-5.400146125349301845e+06
1.804904235653577745e+07,8.598153945018542930e+06,-2.733698277213514317e+06
1.747485496625597775e+07,1.008911221881761961e+07,1.028090537347607001e-07
1.647041749130304717e+07,1.133162970342390053e+07,2.733644596731849480e+06
1.506046999110478535e+07,1.229512448110107146e+07,5.399937116421665996e+06
1.327973178788929246e+07,1.295588368626212701e+07,7.933240445637319237e+06
1.117204652115083858e+07,1.329764618651953153e+07,1.027119318020070530e+07
8.789303146028917283e+06,1.331200211167885736e+07,1.235624336149475537e+07
6.190159342810944654e+06,1.299859946373104304e+07,1.413706395124869980e+07
3.438598622569240164e+06,1.236515273914656974e+07,1.556981534815648571e+07
6.023564872614662163e+05,1.142725332128625177e+07,1.661922396182658523e+07
-2.248745765841533896e+06,1.020798624482006952e+07,1.725945032710156217e+07
-5.044518698610628955e+06,8.737362685724824667e+06,1.747472537144964933e+07
-7.716131644682175480e+06,7.051582080129222944e+06,1.725973914343359694e+07
-1.019780645624806732e+07,5.192141987992013805e+06,1.661977243597580306e+07
-1.242843652174147218e+07,3.204817536609467585e+06,1.557056806206461787e+07
-1.435309132982236147e+07,1.138535427128205542e+06,1.413794485515663400e+07
-1.592436959480393864e+07,-9.558299386450300226e+05,1.235716370038517006e+07
-1.710356758174896985e+07,-3.026708703328771982e+06,1.027206096614542603e+07
-1.786163372359729558e+07,-5.023105410916050896e+06,7.933970441354012117e+06
-1.817988581156396493e+07,-6.895855209573837928e+06,5.400460136353909038e+06
-1.805047284543332458e+07,-8.598835397448210046e+06,2.733914938294611871e+06
-1.747656991538031027e+07,-1.009010234515640885e+07,-4.111251256640437616e-07
-1.647230109842081368e+07,-1.133292562311593816e+07,-2.733957224655170925e+06
-1.506239212089821137e+07,-1.229669367682312615e+07,-5.400626296773796901e+06
-1.328156128639261052e+07,-1.295766856943562254e+07,-7.934333378217504360e+06
-1.117366371410019882e+07,-1.329957106748153828e+07,-1.027267997146715410e+07
-8.790610100196031854e+06,-1.331398158335496485e+07,-1.235808071349861473e+07
-6.191086838023593649e+06,-1.300054709352599271e+07,-1.413918216152508184e+07
-3.439109264456508216e+06,-1.236698900025913119e+07,-1.557212751097894087e+07
-6.024439130162788788e+05,-1.142891186778818071e+07,-1.662163606865486503e+07
2.249061151527967304e+06,-1.020941791077361256e+07,-1.726187095804831386e+07
5.045196641005443409e+06,-8.738536916396537796e+06,-1.747707383279343322e+07
7.717120554943911731e+06,-7.052485820785559714e+06,-1.726195117582682520e+07
1.019905234811732545e+07,-5.192776325142540969e+06,-1.662180291571073979e+07
1.242989114588399604e+07,-3.205192628436599858e+06,-1.557239044126569852e+07
1.435471834744683653e+07,-1.138664487632100238e+06,-1.413954748450797237e+07
1.592614785877217166e+07,9.559366755510633811e+05,-1.235854361679759435e+07
1.710549097266608849e+07,3.027049073488312773e+06,-1.027321611630174331e+07
1.786370746807669103e+07,5.023688595930373296e+06,-7.934891579232645221e+06
1.818211972280944511e+07,6.896702559698207304e+06,-5.401123735055739060e+06
1.805287240083407983e+07,8.599978491154784337e+06,-2.734278373669104185e+06
1.747912645384777710e+07,1.009157836332866922e+07,2.227496960312373725e-07
1.647498262529527210e+07,1.133477051075164974e+07,2.734402285714528523e+06
1.506513621691527404e+07,1.229893391249545664e+07,5.401610193421563134e+06
1.328427142093360052e+07,1.296031261288814433e+07,7.935952398036115803e+06
1.117620988362755254e+07,1.330260167261188477e+07,1.027502083166963793e+07
8.792834195509565994e+06,1.331735012816700153e+07,1.236120740767470933e+07
6.192812554070772603e+06,1.300417089227603376e+07,1.414312334571356885e+07
3.440155777502427809e+06,1.237075224659127556e+07,1.557686607359400019e+07
6.026420363663233584e+05,1.143267044889635220e+07,1.662710236046290398e+07
-2.249851995937797241e+06,1.021300788033636101e+07,1.726794080374179408e+07
-5.047072484447176568e+06,8.741785972545100376e+06,1.748357194509034231e+07
-7.720119800940671004e+06,7.055226757604777813e+06,1.726866000428104401e+07
-1.020314713538443856e+07,5.194861157502233051e+06,1.662847635404669307e+07
-1.243498431871792488e+07,3.206505962546550203e+06,1.557877125949067250e+07
-1.436064663528894447e+07,1.139134739341679029e+06,1.414538690994426049e+07
-1.593269122913932241e+07,-9.563294288879736559e+05,1.236362121175620332e+07
-1.711238747993307188e+07,-3.028269504165795632e+06,1.027735802077611163e+07
-1.787067234522598609e+07,-5.025647280821076594e+06,7.937985312442559749e+06
-1.818886701667964831e+07,-6.899261891592008993e+06,5.403128065113435499e+06
-1.805913717959121242e+07,-8.602962889502622187e+06,2.735227233700113371e+06
-1.748468554452183470e+07,-1.009478790582599118e+07,-5.312696908170374516e-07
-1.647967197187228315e+07,-1.133799677620530874e+07,-2.735180590632173698e+06
-1.506886326737334579e+07,-1.230197661629913375e+07,-5.402946528749205172e+06
